Enzyme_Load,Bili_AST_Interaction,Bilirubin_Protein,Alamine_Aminotransferase_log,ALT_Albumin_Ratio,Total_Bilirubin_log,Direct_Bilirubin,Direct_Bilirubin_log,Total_Bilirubin,Bilirubin_Ratio,Aspartate_Aminotransferase_log,Aspartate_Aminotransferase,Alamine_Aminotransferase,Albumin_Protein_Ratio
0.07154782099412411,0.01074031476549051,0.02913491667510829,-0.009019342063929884,-0.008158024554655212,0.08472485219830601,0.0892625583447774,0.0878096979879938,0.08472485219830601,0.0030191641348325197,-0.015247871769143136,-0.015247871769143136,0.019608878374972712,0.034441034993692735
-0.1195996221635477,-0.02600698194809108,-0.011129924205368133,-0.006131938892008623,-0.03347734964148104,-0.04571648132491258,-0.05281226170773508,-0.02037909883226697,-0.04571648132491258,-0.011866897111167242,0.018948397255864568,0.018948397255864568,-0.02503865186990913,0.012308487507874664
-0.10611601681493907,0.03998949043931235,-0.000759224204962059,0.003162482318807935,0.010505331047117062,-0.032513705860067355,-0.06106443416718729,-0.029584143669248684,-0.032513705860067355,0.03944864069138669,-0.002534597518243454,0.006707129186345337,0.004662741040903306,0.0727039786379539
0.1903590073071074,0.019529986272923974,-0.0018299995408754526,0.029303706497571812,0.057851084986881685,-0.02385113910306875,-0.04498520103144579,-0.025475799298817686,-0.02385113910306875,-0.04107680377526214,-0.016417113325951437,-0.016417113325951437,0.04711742750321939,0.07251567827356024
0.07045290244594599,-0.021086473535523988,-0.030971570833199555,-0.019663717384731078,-0.028627240167228056,-0.054912929423900775,-0.03866524579037276,-0.03866524579037276,-0.054912929423900775,-0.027169156466577943,-0.002529523638440507,0.009381487478458399,-0.03432982764576923,0.07253528222017375
0.18604579047519848,0.01776759500434359,-0.023919974936399947,0.027311137032071074,0.05209525254464397,-0.0049801821566587065,-0.03606044529835813,-0.03606044529835813,-0.018422755492909833,-0.024035492199030995,-0.009654529249166328,-0.009654529249166328,0.05638755151512222,0.05422842497088369
0.09222047276139701,-0.04996079063229817,-0.007995581126396083,0.04531423456617075,-0.006579113200651184,-0.0449191666793444,-0.05519681027265143,-0.05519681027265143,-0.0449191666793444,0.03343505246371382,-0.00863332574299661,0.02464133714955869,0.04531423456617075,-0.08338066686573825
0.17624456511619213,0.04699714035182416,0.06149915703530101,0.0480090134413028,0.0517815278763277,0.08216637567285859,0.09391477747283186,0.09382462624805869,0.08216637567285859,-0.002165681944307501,-0.02005857053419068,-0.02005857053419068,0.04866710060992184,0.05271959157160375
-0.13988713335834912,-0.04645270440986203,-0.01668057135518552,-0.02216054243593708,-0.04032174239109041,-0.003708774215721972,-0.033225073528523684,-0.033225073528523684,-0.009102542118815329,-0.012520097758220952,0.014800064200859374,0.014800064200859374,-0.044575604817213614,-0.006527164214188628
0.17433959202246413,0.05262138131728989,0.0560369257389726,0.025527176288655484,0.04084310372585655,0.07149589057431877,0.09895824977986074,0.08525506803974736,0.07149589057431877,0.016384431474016695,0.01574147484252271,0.01574147484252271,0.033791976120142946,0.06746302685208876
